AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DiscountDLC count,Reviews,Mac,Linux,Metacritic score,Positive,Negative,Score rank,Recommendations,Average playtime two weeks,Median playtime forever,Median playtime two weeks,Developers,Publishers,Categories,Genres_x,rating,owners_min,owners_max,year,ID,Title,ReleaseDate,Rating,Genres_y,Platforms,Metascore,Userscore,Developer,Publisher
421790,the bradwell conspiracy,2019-10-08,0 - 20000,0,0,19.99,0,"['English', 'Turkish']",True,False,False,0,55,31,12,0,0,0,0,A Brave Plan,A Brave Plan,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",0.0,0,20000,2019,12320.0,the bradwell conspiracy,2019-10-11,T,First-Person Adventure,"PC,Nintendo Switch,PlayStation 4,Xbox One",55.0,80.0,bossa studios,"a brave plan,bossa studios"
1372320,cloud gardens,2021-09-01,100000 - 200000,3,0,8.99,50,[],True,True,False,0,2104,110,11,185,0,105,0,Noio,Noio,"Single-player,Full controller support,Steam Cloud,Family Sharing",0.0,100000,200000,2021,5641.0,cloud gardens,2022-06-16,E,Puzzle,Nintendo Switch,75.0,78.0,noio,coatsink software
617290,remnant: from the ashes,2019-08-19,2000000 - 5000000,429,17,7.99,80,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Traditional Chinese']",True,False,False,0,44761,8081,50,1636,62,893,62,Gunfire Games,"Arc Games,THQ Nordic","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Tablet,Remote Play on TV,Family Sharing",0.0,2000000,5000000,2019,4159.0,remnant: from the ashes,2019-08-19,M,Third Person Shooter,"PC,Xbox One,PlayStation 4,Nintendo Switch",78.0,68.0,gunfire games,"perfect world entertainment,thq nordic"
306440,oblitus,2015-02-27,20000 - 50000,0,0,14.99,0,['English'],True,False,False,0,68,67,14,19,0,34,0,Connor Ullmann,Connor Ullmann,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing",0.0,20000,50000,2015,8595.0,oblitus,2015-02-27,Unknown,2D Platformer,PC,69.0,69.0,connor ullmann,adult swim
263300,blazblue: calamity trigger,2014-02-13,100000 - 200000,6,0,1.49,85,"['English', 'Japanese', 'Traditional Chinese']",True,False,False,0,2696,433,0,202,0,187,0,Arc System Works,"H2 Interactive Co., Ltd.","Single-player,Multi-player,Shared/Split Screen,Full controller support,Steam Trading Cards,Remote Play on TV,Remote Play Together,Family Sharing",0.0,100000,200000,2014,920.0,blazblue: calamity trigger,2009-06-30,T,2D Fighting,"PlayStation 3,Xbox 360,PSP",86.0,80.0,arc system works,"aksys games,arc system works,zen united,n3v games"
8640,race on,2009-10-16,100000 - 200000,0,0,3.99,50,[],True,False,False,0,0,0,0,1,0,2,0,SimBin,SimBin,"Single-player,Multi-player",,100000,200000,2009,6511.0,race on,2009-10-05,E,Auto Racing,PC,73.0,69.0,simbin,"viva media,simbin,libredia,zoo corporation,kalypso"
789950,infernium,2018-04-03,20000 - 50000,0,0,5.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Norwegian', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Swedish']",True,False,False,0,121,64,24,173,0,292,0,Carlos Coronado,Carlos Coronado,"Single-player,Steam Achievements,Full controller support,Steam Workshop,Includes level editor,Commentary available,Family Sharing",0.0,20000,50000,2018,9473.0,infernium,2018-04-05,T,Action Adventure,"Nintendo Switch,PlayStation 4",67.0,71.0,carlos coronado,"carlos coronado,undergames"
1196470,we are football,2021-06-10,200000 - 500000,24,0,6.24,75,"['English', 'German', 'Simplified Chinese']",True,False,False,0,1105,321,42,1921,0,2838,0,Winning Streak Games,THQ Nordic,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Remote Play on Phone,Remote Play on Tablet,Remote Play Together,Family Sharing",0.0,200000,500000,2021,9512.0,we are football,2021-06-10,Unknown,Soccer Management,PC,67.0,69.0,winning streak games,thq nordic
314030,guilty gear x2 #reload,2014-09-05,100000 - 200000,5,0,3.19,68,['English'],True,False,False,0,745,113,0,706,0,181,0,Arc System Works,Arc System Works,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play Together,Family Sharing",0.0,100000,200000,2014,970.0,guilty gear x2 #reload,2004-09-14,T,2D Fighting,Xbox,86.0,72.0,arc system works,"majesco,sammy studios,zoo digital publishing"
1304340,monster energy supercross - the official videogame 4,2021-03-11,0 - 20000,2,0,2.99,90,"['English', 'Portuguese - Brazil']",True,False,False,0,429,230,50,271,0,277,0,Milestone S.r.l.,Milestone S.r.l.,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",0.0,0,20000,2021,9691.0,monster energy supercross - the official videogame 4,2021-03-08,E,Auto Racing,"PC,Xbox Series X,PlayStation 5",66.0,0.0,milestone s.r.l,"milestone s.r.l,koch media,exnoa llc"
704860,keepsake,2018-04-17,50000 - 100000,1,0,0.99,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']",True,True,False,0,284,58,14,435,0,732,0,Wicked Studios,Wicked Studios,"Single-player,Steam Achievements,Steam Cloud,Family Sharing",0.0,50000,100000,2018,8852.0,keepsake,2006-03-31,E,Point-and-Click,PC,68.0,65.0,wicked studios,"the adventure company,wicked studios,lighthouse interactive"
1767220,the kids we were,2022-01-12,0 - 20000,1,0,7.99,50,[],True,False,False,0,105,12,26,0,0,0,0,"GAGEX Co., Ltd.","GAGEX Co., Ltd.","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",0.0,0,20000,2022,2522.0,the kids we were,2021-12-02,E,Adventure,Nintendo Switch,81.0,0.0,"gagex co.,ltd.","gagex co.,ltd."
2005010,"warhammer 40,000: boltgun",2023-05-23,200000 - 500000,282,0,8.79,60,"['English', 'Traditional Chinese']",True,False,False,0,13676,1354,21,290,35,143,37,Auroch Digital,Focus Entertainment,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Save Anytime,Stereo Sound,Subtitle Options,Surround Sound,Family Sharing",0.0,200000,500000,2023,5855.0,"warhammer 40,000: boltgun",2023-05-23,M,FPS,"PlayStation 5,Xbox Series X,PC,Nintendo Switch",75.0,75.0,auroch digital,focus entertainment
2442460,citizen sleeper 2: starward vector,2025-01-31,50000 - 100000,14,0,16.74,33,[],True,True,False,0,1239,77,30,255,0,341,0,Jump Over The Age,Fellow Traveller,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Mouse Only Option,Playable without Timed Input,Steam Cloud,Family Sharing",0.0,50000,100000,2025,1252.0,citizen sleeper 2: starward vector,2025-01-31,Unknown,Western RPG,"PC,Xbox Series X,PlayStation 5",85.0,74.0,jump over the age,fellow traveller
1271100,deadly premonition 2: a blessing in disguise,2022-06-11,0 - 20000,30,0,39.99,0,"['English', 'Japanese']",True,False,False,0,296,118,27,54,0,75,0,"Toy Box Inc.,White Owls Inc.",Rising Star Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing",0.0,0,20000,2022,12189.0,deadly premonition 2: a blessing in disguise,2020-07-10,M,Survival,"Nintendo Switch,PC",56.0,55.0,toybox,"rising star games,toybox"
1605220,dune: spice wars,2023-09-14,1000000 - 2000000,203,0,13.99,60,"['English', 'Italian']",True,False,False,0,9973,2547,102,937,49,560,49,Shiro Games,"Funcom,Shiro Games","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",0.0,1000000,2000000,2023,6459.0,dune: spice wars,2023-09-14,Unknown,4X Strategy,PC,73.0,63.0,shiro games,funcom
312360,to end all wars,2014-08-29,50000 - 100000,2,0,9.59,76,[],True,False,False,0,117,69,0,85,0,143,0,Ageod,Slitherine Ltd.,"Single-player,Multi-player,Co-op,Family Sharing",0.0,50000,100000,2014,7777.0,to end all wars,2014-08-29,Unknown,Turn-Based Strategy,PC,71.0,76.0,ageod,slitherine
1903910,slave zero x,2024-02-21,50000 - 100000,1,0,14.99,40,"['English', 'Japanese', 'Hindi']",True,False,False,0,287,79,35,492,0,492,0,Poppy Works,Ziggurat,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Family Sharing",0.0,50000,100000,2024,8513.0,slave zero x,2024-02-21,Unknown,2D Beat-'Em-Up,"PlayStation 5,Xbox Series X,PC",69.0,78.0,poppy works,ziggurat interactive
2336440,once alive,2024-11-18,0 - 20000,0,0,2.39,80,"['English', 'Turkish', 'Traditional Chinese']",True,False,False,0,294,48,11,0,0,0,0,Cem Boray Yıldırım,GameDev.ist,"Single-player,Partial Controller Support,Family Sharing",0.0,0,20000,2024,10652.0,once alive,2024-11-18,Unknown,First-Person Adventure,PC,63.0,69.0,cem boray,gamedev.ist
369070,slain: back from hell,2016-03-24,200000 - 500000,2,0,2.59,80,[],True,True,True,0,1668,664,30,213,0,157,0,Steel Mantis,Silver Lining Interactive,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards,Remote Play on TV,Family Sharing",0.0,200000,500000,2016,9147.0,slain: back from hell,2016-09-20,M,2D Platformer,"PC,PlayStation 4,Xbox One,Nintendo Switch",68.0,69.0,wolf brew games,"wolf brew games,crossfunction,digerati distribution,merge games"
1497450,a memoir blue,2022-03-24,50000 - 100000,1,0,2.79,65,[],True,False,False,0,358,60,15,83,0,83,0,Cloisters Interactive,Annapurna Interactive,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing",0.0,50000,100000,2022,7566.0,a memoir blue,2022-03-24,E,Adventure,"Xbox Series X,PlayStation 5,PlayStation 4",71.0,61.0,cloisters,annapurna interactive
1432850,farewell north,2024-08-16,0 - 20000,1,0,11.99,50,"['English', 'Czech']",True,True,False,0,410,15,19,0,0,0,0,Kyle Banks,Mooneye Studios,"Single-player,Steam Achievements,Full controller support,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Stereo Sound,Subtitle Options,Steam Cloud,Family Sharing",0.0,0,20000,2024,3332.0,farewell north,2024-08-16,Unknown,Third-Person Adventure,PC,80.0,85.0,kyle banks,mooneye studios
1453900,curse of the sea rats,2023-04-06,0 - 20000,0,0,4.99,75,"['English', 'Spanish - Spain', 'Catalan', 'Traditional Chinese']",True,False,False,0,114,83,35,0,0,0,0,Petoons Studio,PQube,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together,Family Sharing",0.0,0,20000,2023,11151.0,curse of the sea rats,2023-04-06,E10+,Metroidvania,"Nintendo Switch,PC,PlayStation 5",61.0,42.0,petoons studio sl,"pqube,phoenixx inc."
39150,final fantasy viii,2013-12-05,500000 - 1000000,99,13,4.79,60,[],True,False,False,0,8005,1067,45,1612,72,217,72,Square Enix,Square Enix,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Family Sharing",0.0,500000,1000000,2013,372.0,final fantasy viii,1999-09-07,T,JRPG,PlayStation,90.0,85.0,squaresoft,"square ea,square enix,squaresoft,sce australia"
252450,stardrive 2,2015-04-09,50000 - 100000,3,0,29.99,0,[],True,True,True,0,1156,928,34,1596,0,1032,0,Zero Sum Games,Iceberg Interactive,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing",0.0,50000,100000,2015,7975.0,stardrive 2,2015-04-09,Unknown,4X Strategy,PC,70.0,54.0,zero sum games,iceberg interactive
27900,twin sector,2009-09-16,50000 - 100000,0,0,2.49,50,"['English[b][/b]', 'German[b][/b]', 'Spanish - Spain\r\n[b][/b]']",True,False,False,0,106,183,0,40,0,46,0,DnS Development,DnS Development,"Single-player,Family Sharing",0.0,50000,100000,2009,13105.0,twin sector,2009-12-05,E10+,Linear Action Adventure,PC,49.0,48.0,dns development,"headup games,got game entertainment"
265590,the red solstice,2015-07-09,2000000 - 5000000,5,0,0.99,90,['English'],True,False,False,0,1772,729,73,283,304,261,304,Ironward,Ironward,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Captions available,Steam Cloud,Stats,Steam Leaderboards,Family Sharing",0.0,2000000,5000000,2015,6372.0,the red solstice,2014-07-10,Unknown,Real-Time Tactics,PC,74.0,73.0,ironward,"ironward,merge games"
349520,armillo,2020-07-03,20000 - 50000,0,0,0.0,0,['English'],True,False,False,0,207,25,15,0,0,0,0,Fuzzy Wuzzy Games Inc.,Fuzzy Wuzzy Games Inc.,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards",0.0,20000,50000,2020,6932.0,armillo,2014-07-03,E,3D Platformer,Wii U,72.0,80.0,fuzzy wuzzy games,"fuzzy wuzzy games,flyhigh works"
716500,eliza,2019-08-12,100000 - 200000,1,0,7.49,50,"['English', 'Portuguese - Brazil']",True,True,True,0,1518,155,1,532,0,782,0,Zachtronics,Zachtronics,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",0.0,100000,200000,2019,1523.0,eliza,2019-08-12,Unknown,Visual Novel,PC,84.0,63.0,zachtronics industries,zachtronics industries
334210,fortified,2016-02-03,1000000 - 2000000,1,0,2.24,85,['English'],True,False,False,0,1275,435,23,278,0,303,0,Siege Camp,Siege Camp,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing",0.0,1000000,2000000,2016,8336.0,fortified,2016-02-03,T,Third Person Shooter,"PC,Xbox One",69.0,56.0,clapfoot inc.,clapfoot inc.
668580,atomic heart,2023-02-20,1000000 - 2000000,466,17,14.99,75,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Simplified Chinese', 'Polish', 'Portuguese - Brazil', 'Italian', 'Ukrainian']",True,False,False,0,31167,6828,69,909,98,586,114,Mundfish,"Focus Entertainment,4Divinity","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Color Alternatives,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Surround Sound,Steam Cloud,Family Sharing",0.0,1000000,2000000,2023,8172.0,atomic heart,2023-02-21,M,FPS,"PC,Xbox Series X,PlayStation 5",70.0,68.0,mundfish,"focus entertainment,beep japan"
285190,"warhammer 40,000: dawn of war iii",2017-04-27,1000000 - 2000000,88,0,7.99,80,"['English', 'Traditional Chinese']",True,True,True,0,10879,11638,84,882,132,352,263,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)","Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Includes level editor,Family Sharing",0.0,1000000,2000000,2017,4829.0,"warhammer 40,000: dawn of war iii",2017-04-27,M,Real-Time Strategy,PC,77.0,46.0,relic entertainment,"sega,koch media"
510520,little red lie,2017-07-07,0 - 20000,0,0,1.99,80,[],True,True,False,0,113,19,11,43,0,43,0,WZOGI,WZOGI,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Family Sharing",0.0,0,20000,2017,4539.0,little red lie,2018-01-09,M,Adventure,PlayStation 4,77.0,38.0,wzogi,"wzogi,wzo games"
115200,cossacks ii: napoleonic wars,2011-08-26,100000 - 200000,4,0,1.24,75,"['English', 'Russian', 'German', 'Ukrainian']",True,False,False,0,351,255,0,29,0,45,0,GSC Game World,GSC World Publishing,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Remote Play Together,Family Sharing",0.0,100000,200000,2011,6526.0,cossacks ii: napoleonic wars,2005-04-27,T,Command RTS,PC,73.0,75.0,gsc game world,"cdv software,gsc game world"
71000,evochron mercenary,2012-01-16,50000 - 100000,0,0,11.99,20,['English'],True,False,False,0,333,99,0,365,0,454,0,StarWraith 3D Games LLC,StarWraith 3D Games LLC,"Single-player,Multi-player,Co-op,Steam Trading Cards,Family Sharing",0.0,50000,100000,2012,8132.0,evochron mercenary,2010-09-17,Unknown,Space Combat Sim,PC,70.0,76.0,starwraith 3d games llc,starwraith 3d games llc
301560,white night,2015-03-03,20000 - 50000,0,17,1.49,90,"['English', 'French', 'Spanish - Spain']",True,True,True,0,281,99,33,46,0,47,0,OSome Studio,Plug In Digital,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Family Sharing",0.0,20000,50000,2015,9246.0,white night,2015-03-03,M,Survival,"Xbox One,PlayStation 4,PC",67.0,71.0,osome studio,activision
9730,tycoon city: new york,2008-03-12,20000 - 50000,1,0,1.99,80,[],True,False,False,0,112,160,0,180,0,351,0,Deep Red Games Ltd.,Atari,"Single-player,Family Sharing",0.0,20000,50000,2008,9429.0,tycoon city: new york,2006-02-21,T,Tycoon,PC,67.0,83.0,deep red,"atari sa,sold out software"
262190,zombeer,2015-01-30,50000 - 100000,0,17,4.99,0,"['English', 'Spanish - Spain']",True,False,False,0,211,79,12,12,0,12,0,"Moonbite Games,PadaOne Games",New Gravity Laws,"Single-player,Steam Achievements,Full controller support,Family Sharing",0.0,50000,100000,2015,13813.0,zombeer,2015-01-30,M,FPS,"PC,PlayStation 3",32.0,55.0,moonbite games,"u&i entertainment,moonbite games"
1492310,asterix & obelix: slap them all!,2021-12-07,20000 - 50000,2,0,3.74,85,"['English', 'French', 'German', 'Traditional Chinese']",True,False,False,0,184,109,30,117,0,226,0,Mr. Nutz Studio,Microids,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing",0.0,20000,50000,2021,8460.0,asterix & obelix: slap them all!,2021-12-02,E10+,2D Beat-'Em-Up,"Nintendo Switch,Xbox One,PlayStation 4",69.0,67.0,mr.  nutz studio,"microids,strictly limited games"
375820,human resource machine,2015-10-15,500000 - 1000000,15,0,4.94,67,"['English', 'Traditional Chinese']",True,True,True,0,4137,271,16,241,0,150,0,Tomorrow Corporation,Tomorrow Corporation,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing",0.0,500000,1000000,2015,4125.0,human resource machine,2015-10-15,Unknown,Puzzle,"PC,Wii U,iOS (iPhone/iPad),Nintendo Switch",78.0,82.0,tomorrow corporation,tomorrow corporation
2330430,looney tunes: wacky world of sports,2024-09-27,0 - 20000,2,0,14.99,70,"['English', 'Dutch']",True,False,False,0,20,10,26,0,0,0,0,Bamtang Games,GameMill Entertainment,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing",0.0,0,20000,2024,13209.0,looney tunes: wacky world of sports,2024-09-27,E,Sports,"Xbox Series X,PlayStation 5",47.0,67.0,bamtang,gamemill entertainment
203750,binary domain,2012-04-27,500000 - 1000000,8,0,2.99,80,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",True,False,False,0,6594,1107,49,350,75,119,134,Devil's Details,SEGA,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Remote Play on TV,Family Sharing",0.0,500000,1000000,2012,6071.0,binary domain,2012-02-28,M,Third Person Shooter,"Xbox 360,PlayStation 3,PC",74.0,81.0,ryu ga gotoku studios,sega
2569820,manic mechanics,2024-03-07,20000 - 50000,1,0,9.99,60,[],True,False,False,0,44,15,50,11,0,11,0,4J Studios,Curve Games,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing",0.0,20000,50000,2024,7521.0,manic mechanics,2023-07-13,E,Party,"Nintendo Switch,PlayStation 4",71.0,0.0,4j studios,4j studios
2089830,beat slayer,2024-04-04,0 - 20000,0,0,11.99,40,"['English', 'German', 'Portuguese - Brazil']",True,False,False,0,106,6,32,0,0,0,0,ByteRockers' Games,"ByteRockers' Games,Paras Games","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",0.0,0,20000,2024,5667.0,beat slayer,2024-04-04,Unknown,3D Beat-'Em-Up,PC,75.0,54.0,byterockers' games,byterockers' games
384190,abzu,2016-08-02,500000 - 1000000,10,0,4.99,75,[],True,False,False,0,24253,1860,12,131,39,99,39,Giant Squid,505 Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Family Sharing",0.0,500000,1000000,2016,4348.0,abzu,2016-08-02,E,Third-Person Adventure,"PlayStation 4,PC,Xbox One,Nintendo Switch",78.0,75.0,giant squid,505 games
683320,gris,2018-12-13,2000000 - 5000000,67,0,2.99,80,[],True,True,False,0,80404,3044,17,380,442,177,442,Nomada Studio,Devolver Digital,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Family Sharing",0.0,2000000,5000000,2018,1915.0,gris,2018-12-13,E,2D Platformer,"PC,Nintendo Switch,PlayStation 4",83.0,81.0,nomada studio,"devolver digital,special reserve games"
1338770,sniper ghost warrior contracts 2,2021-06-04,1000000 - 2000000,217,17,3.99,90,"['English', 'Simplified Chinese', 'Japanese']",True,False,False,0,10606,1975,43,693,16,281,16,CI Games,CI Games,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing",0.0,1000000,2000000,2021,6888.0,sniper ghost warrior contracts 2,2021-06-04,M,Tactical FPS,"PlayStation 4,PC,Xbox Series X,PlayStation 5",73.0,71.0,ci games,ci games
417290,ghost of a tale,2018-03-13,200000 - 500000,6,0,19.99,0,[],True,False,False,0,4498,405,20,391,0,169,0,SeithCG,SeithCG,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Family Sharing",0.0,200000,500000,2018,5786.0,ghost of a tale,2018-03-13,Unknown,Action Adventure,"PC,Xbox One,PlayStation 4",75.0,79.0,seithcg,seithcg
968370,the blind prophet,2020-02-05,20000 - 50000,2,0,1.99,90,[],True,False,False,0,392,56,0,55,0,79,0,Ars Goetia,"Ars Goetia,Plug In Digital,Maple Whispering Limited","Single-player,Family Sharing",0.0,20000,50000,2020,9053.0,the blind prophet,2020-02-05,Unknown,Point-and-Click,PC,68.0,74.0,ars goetia,ars goetia
1778820,tekken 8,2024-01-25,1000000 - 2000000,4409,0,23.99,60,"['English', 'Spanish - Latin America']",True,False,False,0,33020,28048,47,6907,593,1889,353,Bandai Namco Studios Inc.,Bandai Namco Entertainment,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",0.0,1000000,2000000,2024,368.0,tekken 8,2024-01-26,T,3D Fighting,"PlayStation 5,PC,Xbox Series X",90.0,75.0,bandai namco games,bandai namco games
2273980,orcs must die! deathtrap,2025-01-28,200000 - 500000,201,0,17.99,40,"['English', 'Thai']",True,False,False,0,2388,950,30,1757,152,1151,152,Robot Entertainment,Robot Entertainment,"Single-player,Multi-player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",0.0,200000,500000,2025,8391.0,orcs must die! deathtrap,2025-01-28,Unknown,Defense,"PC,Xbox Series X",69.0,55.0,robot entertainment,robot entertainment
627350,london detective mysteria,2019-07-31,20000 - 50000,1,0,0.0,0,['Japanese'],True,False,False,0,108,21,16,2077,0,4101,0,Karin Entertainment,"XSEED Games,Marvelous USA, Inc.","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing",0.0,20000,50000,2019,9165.0,london detective mysteria,2018-12-18,M,Visual Novel,PlayStation Vita,68.0,56.0,karin entertainment,"xseed games,limited run games,karin entertainment"
914750,bee simulator,2020-11-17,100000 - 200000,5,0,3.99,80,"['English', 'German', 'Polish', 'French', 'Italian', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Japanese', 'Dutch', 'Portuguese - Brazil', 'Russian', 'Czech']",True,False,False,0,940,331,51,294,0,63,0,VARSAV Game Studios,Untold Tales,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Family Sharing",0.0,100000,200000,2020,11767.0,bee simulator,2019-11-14,E,Open-World Action,"PC,PlayStation 4,Nintendo Switch,Xbox One",58.0,56.0,varsav game studios,"bigben interactive,varsav game studios"
1046400,astalon: tears of the earth,2021-06-03,50000 - 100000,16,0,7.99,60,[],True,True,True,0,1096,115,30,477,36,703,36,LABS Works,DANGEN Entertainment,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",0.0,50000,100000,2021,2257.0,astalon: tears of the earth,2021-06-03,T,Metroidvania,"Nintendo Switch,PC",82.0,67.0,labs works,"dangen entertainment,limited run games"
1409830,sons of valhalla,2024-04-05,50000 - 100000,4,0,4.99,75,"['English', 'Ukrainian']",True,False,False,0,550,257,30,186,0,218,0,Pixel Chest,Hooded Horse,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",0.0,50000,100000,2024,6446.0,sons of valhalla,2024-04-05,Unknown,Strategy,PC,73.0,63.0,pixel chest,hooded horse
722230,l.a. noire: the vr case files,2017-12-15,50000 - 100000,4,0,14.99,50,"['English', 'Simplified Chinese']",True,False,False,0,538,547,20,109,0,94,0,Rockstar Games,Rockstar Games,"Single-player,Tracked Controller Support,VR Only",0.0,50000,100000,2017,2077.0,l.a. noire: the vr case files,2017-11-14,M,Open-World Action,"PC,PlayStation 4",82.0,64.0,rockstar games,rockstar games
530950,tower 57,2017-11-16,100000 - 200000,0,0,1.19,90,[],True,True,False,0,505,281,29,166,0,141,0,Pixwerk,11 bit studios,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing",0.0,100000,200000,2017,7017.0,tower 57,2017-11-16,Unknown,Top-Down Shoot-'Em-Up,PC,72.0,73.0,pixwerk,11 bit studios
35720,trine 2: complete story,2013-06-06,2000000 - 5000000,18,0,3.99,80,"['English', 'French', 'German', 'Spanish - Spain', 'Traditional Chinese']",True,True,True,0,20682,997,97,428,435,217,435,Frozenbyte,Frozenbyte,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Includes level editor,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing",0.0,2000000,5000000,2013,1719.0,trine 2: complete story,2013-11-15,E10+,2D Platformer,"PlayStation 4,Nintendo Switch",84.0,76.0,"frozenbyte, inc.","frozenbyte, inc."
